user_id,course_id,rating,course_title,organization,difficulty
35,271,4.7674470798495285,Entrepreneurship Strategy: From Ideation to Exit,HEC Paris,Beginner
35,178,3.7369016493764593,Culture-Driven Team Building,University of Pennsylvania,Beginner
35,471,4.620083883403949,Introduction to Blockchain Technologies,INSEAD,Beginner
35,41,4.327238917502267,An Introduction to American Law,University of Pennsylvania,Beginner
35,289,3.92232222469411,"Everyday Excel, Part 1",University of Colorado Boulder,Beginner
35,757,4.467643808178006,Strategic Leadership and Management,University of Illinois at Urbana-Champaign,Beginner
35,6,4.1065190616069716,AI For Everyone,deeplearning.ai,Beginner
35,117,4.2581360147014005,Business Strategy,University of Virginia,Beginner
35,683,3.678798613997336,Python Classes and Inheritance,University of Michigan,Intermediate
35,429,4.813601727999184,In the Studio: Postwar Abstract Painting,The Museum of Modern Art,Beginner
35,166,4.23176980993029,Corporate Strategy,UCL School of Management,Beginner
35,202,4.135964969009153,Data Visualization with Advanced Excel,PwC,Beginner
36,148,3.9782912892281628,"Competencias digitales. Herramientas de ofimática (Microsoft Word, Excel, Power Point)",Universitat Autònoma de Barcelona,Beginner
36,844,3.766658676062867,Unity XR: How to Build AR and VR Apps,Unity,Beginner
36,769,4.356936710205547,Supply Chain Logistics,Rutgers the State University of New Jersey,Beginner
36,860,4.044721505714051,Weight Management: Beyond Balancing Calories,Emory University,Beginner
36,99,4.437659074976319,"Brand Management: Aligning Business, Brand and Behaviour",London Business School,Beginner
36,113,3.610135610697035,Business Foundations,University of Pennsylvania,Beginner
36,130,4.5494977036810225,Challenging Forensic Science: How Science Should Speak to Court,University of Lausanne,Beginner
36,845,4.563610520068413,University Teaching,The University of Hong Kong,Beginner
36,696,4.686299894741813,Renewable Energy and Green Building Entrepreneurship,Duke University,Beginner
36,241,4.402132131728406,Drug Commercialization,University of California San Diego,Beginner
36,386,4.208979404328067,Global Trends for Business and Society,University of Pennsylvania,Mixed
36,107,3.5657016334073344,Building Scalable Java Microservices with Spring Boot and Spring Cloud,Google Cloud,Intermediate
36,655,4.076058305476936,Positive Psychiatry and Mental Health,The University of Sydney,Mixed
37,842,4.38335380517224,Understanding the Brain: The Neurobiology of Everyday Life,The University of Chicago,Beginner
37,841,4.283254986073119,Understanding and Visualizing Data with Python,University of Michigan,Beginner
37,95,3.9753027456245364,Blockchain Revolution,INSEAD,Beginner
37,771,4.325336622106774,Supply Chain Operations,Rutgers the State University of New Jersey,Beginner
37,731,4.18421231078396,Social Entrepreneurship,Copenhagen Business School,Beginner
37,212,4.151914990148346,Democracia y decisiones públicas. Introducción al análisis de políticas públicas,Universitat Autònoma de Barcelona,Beginner
37,878,4.42654935553967,Искусство разработки на современном C++,E-Learning Development Fund,Intermediate
37,393,4.2425374105878015,Grammar and Punctuation,"University of California, Irvine",Mixed
38,829,4.067824820116329,Troubles du spectre de l'autisme : diagnostic,University of Geneva,Intermediate
38,192,3.831527182755368,Data Engineering with Google Cloud,Google Cloud,Intermediate
38,283,4.519823135827958,Essential Google Cloud Infrastructure: Foundation,Google Cloud,Intermediate
38,632,3.8020764127517475,Object Oriented Java Programming: Data Structures and Beyond,University of California San Diego,Intermediate
38,406,4.216892201348731,Healthcare Law,University of Pennsylvania,Intermediate
38,884,4.432453947147418,Основы разработки на C++: белый пояс,E-Learning Development Fund,Intermediate
38,234,4.415821105400274,Dino 101: Dinosaur Paleobiology,University of Alberta,Beginner
38,564,4.486675820209495,Machine Learning,Stanford University,Mixed
38,469,3.9859505462904083,Introduction to Artificial Intelligence (AI),IBM,Beginner
39,498,3.9740046291433697,Introduction to Genomic Technologies,Johns Hopkins University,Mixed
39,114,4.024624154863994,Business Model Innovation,HEC Paris,Mixed
39,268,4.311769037087257,Entrepreneurship 1: Developing the Opportunity,University of Pennsylvania,Mixed
39,542,4.387306729520571,Leadership in 21st Century Organizations,Copenhagen Business School,Mixed
39,403,4.702367964691019,Healing with the Arts,University of Florida,Mixed
39,31,4.347953007436876,Advertising and Society,Duke University,Mixed
39,136,4.3290340556306495,Classical Sociological Theory,University of Amsterdam,Mixed
39,35,4.829364598474223,Agile with Atlassian Jira,Atlassian,Beginner
39,128,3.7592899906745014,"Capstone: Retrieving, Processing, and Visualizing Data with Python",University of Michigan,Mixed
39,666,3.959090040389603,Pricing Strategy Optimization,BCG,Beginner
40,218,4.676045238891063,Design and Make Infographics (Project-Centered Course),Michigan State University,Mixed
40,517,4.660447171798125,Introduction to Sustainability,University of Illinois at Urbana-Champaign,Mixed
40,273,4.09591624772217,Epidemics - the Dynamics of Infectious Diseases,The Pennsylvania State University,Mixed
40,319,3.884792834069445,Finanzas personales,Universidad Nacional Autónoma de México,Mixed
40,499,4.041413155031114,Introduction to HTML5,University of Michigan,Mixed
40,413,3.020545371499577,How To Create a Website in a Weekend! (Project-Centered Course),The State University of New York,Mixed
40,382,3.8270908121964715,Global Energy and Climate Policy,SOAS University of London,Beginner
40,866,3.742466921192611,Wine Tasting: Sensory Techniques for Wine Analysis,"University of California, Davis",Beginner
40,722,3.865390566590544,Self-Driving Cars,University of Toronto,Advanced
41,285,5.0,Essentials of Corporate Finance,The University of Melbourne,Intermediate
41,797,4.534118369784138,The Changing Global Order,Universiteit Leiden,Intermediate
41,719,4.221187218255805,Secure Coding Practices,"University of California, Davis",Intermediate
41,62,3.618648576552283,Architecting with Google Cloud Platform 日本語版,Google Cloud,Intermediate
41,848,4.229042534290661,User Interface Design,University of Minnesota,Intermediate
41,738,4.205903139172926,Software Development Lifecycle,University of Minnesota,Intermediate
41,573,5.0,Making Architecture,IE School of Architecture & Design,Beginner
41,175,3.4422016477933894,"Creatividad, diseño e innovación: Técnicas y herramientas",Arizona State University,Beginner
41,149,3.743833715835001,Competitive Strategy and Organization Design,Ludwig-Maximilians-Universität München (LMU),Intermediate
42,388,4.143236643818677,Good with Words: Writing and Editing,University of Michigan,Beginner
42,461,3.8760417289747995,International migrations: a global issue,Sciences Po,Beginner
42,394,3.7489406882652183,Graphic Design Elements for Non-Designers,University of Colorado Boulder,Beginner
42,597,4.884323573647237,Mathematics for Machine Learning: Multivariate Calculus,Imperial College London,Beginner
42,582,5.0,Marketing Digital,Universidade de São Paulo,Beginner
42,330,3.9962805434894633,Foundations of Management,IESE Business School,Beginner
42,296,3.8092157472636328,Excel to MySQL: Analytic Techniques for Business,Duke University,Beginner
42,776,4.073724974898067,Swift 5 iOS Application Developer,LearnQuest,Beginner
42,453,4.204317768183771,International Humanitarian Law in Theory and Practice,Kalshoven-Gieskes Forum,Beginner
42,314,3.9521749522860103,Financial Markets and Investment Strategy,Indian School of Business,Beginner
42,729,4.405120010943091,"Sleep: Neurobiology, Medicine, and Society",University of Michigan,Beginner
42,684,4.98532292274608,Python Data Structures,University of Michigan,Mixed
42,589,4.638631916298418,Marketing in a Digital World,University of Illinois at Urbana-Champaign,Beginner
42,828,4.133923269353851,Tricky American English Pronunciation,"University of California, Irvine",Beginner
42,253,4.536634161840689,Electric Industry Operations and Markets,Duke University,Beginner
43,761,3.7658864058500825,Strategising: Management for Global Competitive Advantage,Macquarie University,Intermediate
43,873,3.832653012688836,iOS App Development with Swift,University of Toronto,Intermediate
43,7,4.4163453425964345,AI For Medical Treatment,deeplearning.ai,Intermediate
43,192,4.21681620996129,Data Engineering with Google Cloud,Google Cloud,Intermediate
43,179,4.546187040163621,Curanderismo: Traditional Healing Using Plants,University of New Mexico,Beginner
43,345,4.184994626035626,Fundamentals of Engineering Exam Review,Georgia Institute of Technology,Mixed
44,802,3.453384493917244,The Global Financial Crisis,Yale University,Mixed
44,218,4.401223861051678,Design and Make Infographics (Project-Centered Course),Michigan State University,Mixed
44,481,4.5759544817280595,Introduction to Corporate Finance,University of Pennsylvania,Mixed
44,301,4.523404146497912,Fashion as Design,The Museum of Modern Art,Beginner
44,507,4.181457037615455,Introduction to Philosophy,The University of Edinburgh,Mixed
45,295,3.9098869585777876,Excel Skills for Business: Intermediate II,Macquarie University,Intermediate
45,546,4.200743672463732,Leading: Human Resource Management and Leadership,Macquarie University,Intermediate
45,338,4.097243431568579,Full Stack Web and Multiplatform Mobile App Development,The Hong Kong University of Science and Technology,Intermediate
45,768,4.84321104924617,Supply Chain Finance and Blockchain Technology,New York Institute of Finance,Intermediate
45,330,4.184115474235425,Foundations of Management,IESE Business School,Beginner
45,583,3.543181484332493,Marketing Digital,Universidad Austral,Beginner
45,715,4.380335993639315,Scaling Operations: Linking Strategy and Execution,Northwestern University,Mixed
46,143,4.156746513255658,Coaching Skills for Managers,"University of California, Davis",Intermediate
46,693,3.538330500828546,Recommender Systems,University of Minnesota,Intermediate
46,843,3.942973567528672,Unity Certified Programmer Exam Preparation,Unity,Intermediate
46,761,4.873012910680074,Strategising: Management for Global Competitive Advantage,Macquarie University,Intermediate
46,575,4.763945940109532,Managerial Accounting Fundamentals,University of Virginia,Beginner
46,816,4.212993931553244,The Singer Songwriter,Berklee College of Music,Beginner
46,11,4.434092868620159,AI for Medicine,deeplearning.ai,Intermediate
47,232,4.85247675044708,Digital Product Management,University of Virginia,Beginner
47,307,4.7070577649811955,Finance for Non-Finance Professionals,Rice University,Beginner
47,692,4.3724574888776715,"Ready, Set, Future! Introduction to Futures Thinking",Institute for the Future,Beginner
47,59,3.8710133426100333,Aprende a programar con Python,Universidad Austral,Beginner
47,555,4.113445091564383,Learn to Program: The Fundamentals,University of Toronto,Beginner
47,361,4.212859311367043,Futures Thinking,Institute for the Future,Beginner
47,229,4.184279752675304,Digital Manufacturing & Design Technology,University at Buffalo,Beginner
47,198,4.185190302095532,Data Science Methodology,IBM,Beginner
47,144,4.533224979870918,Code Yourself! An Introduction to Programming,The University of Edinburgh,Beginner
47,696,4.518624879822389,Renewable Energy and Green Building Entrepreneurship,Duke University,Beginner
47,453,4.476170034063325,International Humanitarian Law in Theory and Practice,Kalshoven-Gieskes Forum,Beginner
47,520,3.9302561465402137,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",deeplearning.ai,Intermediate
